name,height,reach,stance,age,weight_class,weight_class_numeric,avg_sig_str,avg_td_pct,avg_sub_att,ko_ratio,sub_ratio,defense,total_fights,win_streak
Kamuela Kirk,177.8,190.5,Switch,29,Lightweight,4,3.22,0.26,1.2,0.0,0.0,2.5,8,0
Damir Ismagulov,177.8,187.96,Orthodox,32,Lightweight,4,3.36,0.28,0.0,0.0,0.0,2.5,18,0
Kevin Lee,175.26,195.58,Orthodox,30,Welterweight,5,3.88,0.43,0.8,0.2727272727272727,0.36363636363636365,2.5,47,0
Blagoy Ivanov,180.34,185.42,Southpaw,36,Heavyweight,8,3.25,0.4,0.1,0.0,0.0,2.5,23,0
Zhalgas Zhumagulov,162.56,167.64,Switch,34,Flyweight,1,5.24,0.19,0.2,0.0,1.0,2.5,14,0
Marvin Vettori,182.88,187.96,Southpaw,29,Middleweight,6,4.56,0.45,0.5,0.0,0.2222222222222222,2.5,46,1
Tereza Bleda,175.26,180.34,Orthodox,21,Women's Flyweight,4,3.02,0.27,0.7,0.0,0.0,2.5,6,0
Amanda Nunes,172.72,175.26,Orthodox,35,Women's Bantamweight,4,4.55,0.54,0.7,0.5,0.1875,2.5,45,1
David Dvorak,165.1,172.72,Orthodox,31,Flyweight,1,3.48,0.3,0.2,0.0,0.3333333333333333,2.5,13,0
Maria Oliveira,167.64,175.26,Orthodox,26,Women's Strawweight,4,5.03,0.44,0.0,0.0,0.0,2.5,10,0
Abubakar Nurmagomedov,180.34,182.88,Orthodox,33,Welterweight,5,2.78,0.22,0.0,0.0,0.0,2.5,7,2
Daniel Santos,170.18,170.18,Orthodox,28,Bantamweight,2,4.26,0.5,0.0,1.0,0.0,2.5,5,1
Luan Lacerda,170.18,180.34,Orthodox,30,Bantamweight,2,4.52,0.25,0.6,0.0,0.0,2.5,3,0
Maxim Grishin,190.5,198.12,Orthodox,39,Light Heavyweight,7,3.26,0.16,0.0,0.5,0.0,2.5,11,1
Orion Cosce,180.34,180.34,Switch,28,Welterweight,5,2.77,0.4,0.0,0.5,0.0,2.5,8,1
Ilir Latifi,177.8,185.42,Orthodox,40,Heavyweight,8,2.05,0.35,0.3,0.3333333333333333,0.2222222222222222,2.5,31,2
Nick Fiore,177.8,182.88,Orthodox,25,Lightweight,4,2.83,0.45,0.0,0.0,0.0,2.5,3,0
Takashi Sato,177.8,185.42,Southpaw,32,Welterweight,5,2.21,0.37,0.0,1.0,0.0,2.5,12,0
Matt Brown,182.88,190.5,Orthodox,42,Welterweight,5,3.76,0.46,1.3,0.75,0.125,2.5,66,0
Chase Sherman,193.04,198.12,Orthodox,33,Heavyweight,8,6.04,0.5,0.0,0.75,0.0,2.5,33,0
Ji Yeon Kim,170.18,182.88,Orthodox,33,Women's Flyweight,4,5.37,0.0,0.1,0.3333333333333333,0.0,2.5,26,0
Mandy Bohm,170.18,180.34,Orthodox,33,Women's Flyweight,4,2.51,0.18,0.7,0.0,0.0,2.5,6,0
Gabe Green,177.8,185.42,Switch,30,Welterweight,5,6.28,0.5,0.3,0.5,0.0,2.5,11,0
Jessica-Rose Clark,165.1,162.56,Orthodox,35,Women's Bantamweight,4,3.73,0.42,0.3,0.25,0.0,2.5,20,0
Braxton Smith,180.34,182.88,Orthodox,33,Heavyweight,8,6.46,0.0,0.0,0.0,0.0,2.5,0,0
Joseph Holmes,193.04,203.2,Orthodox,27,Middleweight,6,2.88,0.4,0.8,0.0,1.0,2.5,8,0
Journey Newson,165.1,170.18,Orthodox,34,Catch Weight,4,2.64,0.16,0.3,0.0,0.0,2.5,11,0
Hailey Cowan,172.72,170.18,Southpaw,31,Women's Bantamweight,4,2.97,0.33,0.0,0.0,0.0,2.5,3,1
Brogan Walker,162.56,170.18,Switch,34,Women's Flyweight,4,2.04,0.0,0.0,0.0,0.0,2.5,3,0
Batgerel Danaa,170.18,177.8,Orthodox,33,Bantamweight,2,5.38,0.5,0.0,1.0,0.0,2.5,11,0
Zak Cummings,182.88,190.5,Southpaw,38,Light Heavyweight,7,2.96,0.28,0.6,0.1111111111111111,0.4444444444444444,2.5,33,1
Ed Herman,185.42,195.58,Orthodox,42,Light Heavyweight,7,3.31,0.47,1.0,0.3076923076923077,0.38461538461538464,2.5,58,0
Lando Vannata,175.26,180.34,Orthodox,31,Lightweight,4,4.52,0.37,0.3,0.25,0.25,2.5,29,0
Aaron Phillips,175.26,180.34,Southpaw,33,Bantamweight,2,1.51,0.5,0.6,0.0,0.0,2.5,8,0
Jorge Masvidal,180.34,187.96,Orthodox,38,Welterweight,5,4.05,0.59,0.3,0.4117647058823529,0.058823529411764705,2.5,77,0
Cynthia Calvillo,162.56,162.56,Orthodox,35,Women's Strawweight,4,4.41,0.44,0.8,0.0,0.5,2.5,31,0
Steven Peterson,177.8,177.8,Orthodox,32,Featherweight,3,4.76,0.26,0.7,0.3333333333333333,0.0,2.5,23,0
Gunnar Nelson,180.34,182.88,Switch,34,Welterweight,5,1.84,0.59,1.0,0.0,0.7777777777777778,2.5,32,1
Makwan Amirkhani,177.8,182.88,Southpaw,34,Featherweight,3,1.33,0.43,1.1,0.14285714285714285,0.5714285714285714,2.5,28,0
Omar Morales,180.34,185.42,Orthodox,37,Lightweight,4,3.42,1.0,0.0,0.25,0.0,2.5,18,0
Nikita Krylov,190.5,195.58,Orthodox,31,Catch Weight,4,4.38,0.38,1.4,0.4,0.4,2.5,31,2
Guido Cannetti,167.64,172.72,Southpaw,43,Bantamweight,2,3.44,0.55,0.4,0.25,0.25,2.5,17,2
Raphael Assuncao,165.1,167.64,Orthodox,40,Bantamweight,2,3.22,0.39,0.2,0.13333333333333333,0.06666666666666667,2.5,61,1
Tony Gravely,165.1,175.26,Orthodox,31,Bantamweight,2,3.82,0.41,0.3,0.6,0.0,2.5,20,0
Trevin Jones,170.18,177.8,Southpaw,32,Bantamweight,2,2.13,0.15,0.2,1.0,0.0,2.5,13,0
Derek Brunson,185.42,195.58,Southpaw,39,Middleweight,6,3.51,0.33,0.6,0.4117647058823529,0.17647058823529413,2.5,49,0
Mana Martinez,177.8,177.8,Orthodox,26,Bantamweight,2,4.33,0.42,0.5,0.0,0.0,2.5,10,1
Augusto Sakai,190.5,195.58,Orthodox,31,Heavyweight,8,4.6,0.4,0.0,0.6,0.0,2.5,22,0
Erick Gonzalez,180.34,190.5,Orthodox,31,Lightweight,4,2.4,0.55,0.0,0.0,0.0,2.5,3,0
Rafael Alves,172.72,172.72,Orthodox,32,Lightweight,4,1.85,0.25,1.5,0.0,1.0,2.5,9,0
Nurullo Aliev,177.8,182.88,Orthodox,22,Lightweight,4,2.5,0.44,0.0,1.0,0.0,2.5,1,1
Jordan Wright,187.96,195.58,Orthodox,31,Light Heavyweight,7,4.1,0.45,0.4,1.0,0.0,2.5,9,0
William Knight,177.8,185.42,Orthodox,34,Light Heavyweight,7,2.62,0.4,0.4,0.6,0.0,2.5,20,0
Lina Lansberg,170.18,165.1,Orthodox,40,Women's Bantamweight,4,2.69,0.27,0.1,0.0,0.0,2.5,28,0
Khusein Askhabov,172.72,175.26,Orthodox,28,Featherweight,3,2.0,0.0,0.0,0.0,0.0,2.5,0,0
Juancamilo Ronderos,160.02,162.56,Southpaw,28,Flyweight,1,2.18,0.33,0.0,0.0,0.0,2.5,1,0
Don Shainis,167.64,170.18,Orthodox,32,Featherweight,3,3.42,0.25,1.9,0.0,0.0,2.5,1,0
Zubaira Tukhugov,172.72,172.72,Orthodox,32,Lightweight,4,3.17,0.39,0.0,0.4,0.0,2.5,20,1
SeungGuk Choi,167.64,162.56,Orthodox,26,Flyweight,1,2.69,0.27,0.0,0.0,0.0,2.5,6,2
Glover Teixeira,187.96,193.04,Orthodox,43,Light Heavyweight,7,3.73,0.33,0.9,0.42105263157894735,0.42105263157894735,2.5,61,0
Lauren Murphy,165.1,170.18,Orthodox,39,Women's Flyweight,4,4.05,0.25,0.1,0.25,0.125,2.5,39,1
Mauricio Rua,185.42,193.04,Orthodox,41,Light Heavyweight,7,3.57,0.48,0.7,0.7777777777777778,0.037037037037037035,2.5,84,0
Mounir Lazzez,185.42,193.04,Orthodox,35,Welterweight,5,7.49,0.57,0.0,0.0,0.0,2.5,7,1
Shamil Abdurakhimov,190.5,193.04,Orthodox,41,Heavyweight,8,2.41,0.23,0.1,0.4,0.0,2.5,22,0
Saimon Oliveira,162.56,182.88,Orthodox,31,Bantamweight,2,2.82,0.25,1.6,0.0,0.0,2.5,6,0
Allan Nascimento,172.72,175.26,Orthodox,31,Flyweight,1,3.21,0.26,0.9,0.0,0.0,2.5,9,1
Bobby Green,177.8,180.34,Orthodox,36,Lightweight,4,6.43,0.39,0.3,0.14285714285714285,0.21428571428571427,2.5,64,0
Cheyanne Vlismas,160.02,160.02,Switch,27,Women's Strawweight,4,4.93,0.33,0.2,0.3333333333333333,0.0,2.5,10,2
Saidyokub Kakhramonov,172.72,175.26,Orthodox,27,Bantamweight,2,2.05,0.48,1.9,0.0,0.5,2.5,6,2
Sergey Morozov,167.64,170.18,Orthodox,33,Bantamweight,2,3.01,0.31,0.0,0.0,0.0,2.5,10,1
Darren Till,182.88,187.96,Southpaw,29,Middleweight,6,2.3,0.46,0.0,0.3333333333333333,0.0,2.5,32,0
Jay Perrin,170.18,170.18,Switch,29,Bantamweight,2,3.71,0.52,0.0,0.0,0.0,2.5,9,0
Dalcha Lungiambula,172.72,193.04,Orthodox,35,Middleweight,6,3.07,0.45,0.0,0.5,0.0,2.5,15,0
Steven Koslow,170.18,175.26,Switch,25,Bantamweight,2,0.77,0.55,1.1,0.0,0.0,2.5,0,0
Kyle Daukaus,190.5,193.04,Southpaw,29,Middleweight,6,3.22,0.25,1.9,0.0,0.3333333333333333,2.5,15,0
Scott Holtzman,175.26,175.26,Orthodox,39,Lightweight,4,4.32,0.56,0.2,0.2857142857142857,0.14285714285714285,2.5,32,0
Marcelo Rojo,172.72,180.34,Orthodox,34,Featherweight,3,4.92,0.5,0.0,0.0,0.0,2.5,6,0
Kevin Natividad,167.64,177.8,Orthodox,29,Bantamweight,2,2.68,0.5,0.0,0.0,0.0,2.5,4,0
Frankie Edgar,167.64,172.72,Orthodox,41,Bantamweight,2,3.77,0.31,0.3,0.2777777777777778,0.1111111111111111,2.5,98,0
Brad Riddell,170.18,180.34,Orthodox,31,Lightweight,4,4.71,0.36,0.0,0.0,0.0,2.5,16,0
Silvana Gomez Juarez,160.02,165.1,Orthodox,37,Women's Strawweight,4,4.26,0.0,0.0,1.0,0.0,2.5,3,1
Michael Trizano,180.34,180.34,Orthodox,30,Featherweight,3,3.63,0.66,0.5,0.0,0.0,2.5,17,0
Nicolae Negumereanu,182.88,198.12,Orthodox,28,Light Heavyweight,7,3.58,0.28,0.0,0.5,0.0,2.5,12,4
Darrick Minner,170.18,175.26,Orthodox,32,Featherweight,3,2.63,0.72,2.7,0.0,0.5,2.5,12,0
Shanna Young,170.18,165.1,Orthodox,31,Women's Flyweight,4,3.18,0.0,0.6,1.0,0.0,2.5,9,1
Benito Lopez,177.8,185.42,Switch,28,Bantamweight,2,4.39,0.0,0.3,0.0,0.0,2.5,10,1
Liudvik Sholinian,177.8,180.34,Orthodox,32,Bantamweight,2,2.5,0.0,0.0,0.0,0.0,2.5,3,0
Carlos Candelario,172.72,172.72,Southpaw,31,Flyweight,1,3.97,0.36,0.3,0.0,0.0,2.5,9,0
Ramona Pascual,170.18,167.64,Southpaw,34,Women's Bantamweight,4,3.87,0.19,0.0,0.0,0.0,2.5,6,0
Jared Vanderaa,193.04,203.2,Orthodox,30,Heavyweight,8,4.96,0.5,0.0,0.5,0.0,2.5,15,0
Carlos Mota,162.56,175.26,Orthodox,27,Flyweight,1,0.8,0.0,1.0,0.0,0.0,2.5,0,0
Joshua Weems,172.72,175.26,Orthodox,28,Bantamweight,2,5.25,0.4,0.0,0.0,0.0,2.5,1,0
TJ Dillashaw,167.64,170.18,Orthodox,36,Bantamweight,2,5.09,0.3,0.8,0.5384615384615384,0.07692307692307693,2.5,48,1
Katlyn Chookagian,175.26,172.72,Orthodox,33,Women's Flyweight,4,4.58,0.15,0.3,0.0,0.0,2.5,43,4
Gadzhi Omargadzhiev,185.42,180.34,Switch,29,Welterweight,5,1.8,0.3,0.5,0.0,1.0,2.5,4,0
Misha Cirkunov,190.5,195.58,Orthodox,35,Light Heavyweight,7,3.86,0.39,1.7,0.16666666666666666,0.8333333333333334,2.5,18,0
Brandon Davis,177.8,182.88,Orthodox,32,Bantamweight,2,4.68,0.42,0.1,0.0,0.3333333333333333,2.5,23,0
Nick Maximov,182.88,193.04,Southpaw,24,Middleweight,6,1.93,0.45,0.2,0.0,0.0,2.5,10,0
Mike Jackson,187.96,187.96,Orthodox,37,Welterweight,5,4.49,0.33,0.0,0.0,0.0,2.5,5,1
Francisco Trinaldo,175.26,177.8,Southpaw,44,Welterweight,5,3.13,0.42,0.5,0.2777777777777778,0.1111111111111111,2.5,65,2
Aleksei Oleinik,187.96,203.2,Orthodox,45,Heavyweight,8,3.29,0.46,1.9,0.1111111111111111,0.7777777777777778,2.5,26,1
Jesse Ronson,177.8,177.8,Southpaw,36,Lightweight,4,3.54,0.28,0.5,0.0,0.0,2.5,12,0
Krzysztof Jotko,185.42,195.58,Southpaw,33,Middleweight,6,2.98,0.39,0.1,0.09090909090909091,0.0,2.5,44,2
Randy Costa,175.26,185.42,Switch,28,Bantamweight,2,6.53,0.0,0.0,1.0,0.0,2.5,8,0
Alen Amedovski,177.8,187.96,Orthodox,34,Middleweight,6,0.99,0.0,0.0,0.0,0.0,2.5,5,0
Louis Cosce,175.26,180.34,Orthodox,27,Welterweight,5,4.31,0.2,0.5,1.0,0.0,2.5,4,0
Cameron VanCamp,187.96,187.96,Switch,29,Lightweight,4,5.31,0.0,0.0,0.0,0.0,2.5,1,0
Nate Diaz,182.88,193.04,Southpaw,37,Welterweight,5,4.57,0.3,1.3,0.21052631578947367,0.5789473684210527,2.5,77,0
Danyelle Wolf,180.34,177.8,Orthodox,39,Women's Featherweight,4,2.37,0.0,0.5,0.0,0.0,2.5,3,1
Darian Weeks,180.34,182.88,Orthodox,28,Welterweight,5,4.49,0.3,0.0,0.0,0.0,2.5,6,0
Alessio Di Chirico,182.88,187.96,Orthodox,32,Middleweight,6,3.32,0.39,0.0,0.5,0.0,2.5,23,0
Khalid Taha,165.1,175.26,Orthodox,30,Bantamweight,2,2.64,0.0,0.2,1.0,0.0,2.5,13,0
Luke Rockhold,190.5,195.58,Southpaw,37,Middleweight,6,4.1,0.29,1.0,0.4,0.4666666666666667,2.5,36,0
Wu Yanan,172.72,167.64,Orthodox,26,Women's Bantamweight,4,4.23,0.3,0.2,0.0,1.0,2.5,13,0
Harry Hunsucker,187.96,190.5,Orthodox,33,Light Heavyweight,7,3.54,0.0,2.0,0.0,0.0,2.5,3,0
Leonardo Santos,182.88,190.5,Orthodox,42,Lightweight,4,2.82,0.25,0.2,0.2857142857142857,0.2857142857142857,2.5,23,0
Francisco Figueiredo,167.64,172.72,Southpaw,32,Flyweight,1,2.04,0.75,0.4,0.0,0.5,2.5,7,1
Dominick Cruz,172.72,172.72,Orthodox,37,Bantamweight,2,3.91,0.42,0.1,0.14285714285714285,0.0,2.5,59,2
Ariane Lipski,167.64,170.18,Orthodox,28,Women's Bantamweight,4,4.1,0.55,0.3,0.0,0.3333333333333333,2.5,17,1
Nina Nunes,165.1,162.56,Orthodox,36,Women's Flyweight,4,4.39,0.33,0.5,0.0,0.25,2.5,22,0
Charlie Ontiveros,187.96,187.96,Switch,31,Lightweight,4,1.89,0.0,0.0,0.0,0.0,2.5,3,0
Jason Witt,177.8,177.8,Orthodox,35,Catch Weight,4,2.15,0.48,0.9,0.0,0.5,2.5,9,0
Thiago Santos,187.96,193.04,Orthodox,38,Light Heavyweight,7,3.72,0.33,0.1,0.7857142857142857,0.0,2.5,53,0
Sam Alvey,187.96,190.5,Southpaw,36,Middleweight,6,3.28,0.14,0.1,0.5,0.1,2.5,51,0
Miranda Granger,170.18,172.72,Orthodox,30,Women's Strawweight,4,2.79,0.0,0.0,0.0,0.0,2.5,7,0
Alexander Gustafsson,195.58,200.66,Orthodox,35,Light Heavyweight,7,4.03,0.39,0.4,0.5,0.2,2.5,43,0
Mason Jones,177.8,187.96,Orthodox,27,Lightweight,4,5.61,0.45,0.0,0.0,0.0,2.5,8,1
Damir Hadzovic,175.26,177.8,Orthodox,35,Lightweight,4,3.36,0.55,0.2,0.5,0.0,2.5,19,1
Charles Rosa,175.26,175.26,Switch,35,Featherweight,3,3.08,0.35,1.0,0.0,0.4,2.5,34,0
Claudio Silva,180.34,180.34,Southpaw,39,Welterweight,5,2.48,0.26,1.1,0.0,0.6,2.5,17,0
Shane Burgos,180.34,190.5,Orthodox,31,Featherweight,3,7.4,0.44,0.4,0.2857142857142857,0.14285714285714285,2.5,28,1
Dwight Grant,185.42,193.04,Switch,37,Middleweight,6,3.29,1.0,0.0,0.5,0.0,2.5,18,0
Antonina Shevchenko,172.72,170.18,Southpaw,37,Women's Flyweight,4,3.86,0.42,0.4,0.5,0.25,2.5,19,0
Cortney Casey,170.18,170.18,Orthodox,35,Women's Flyweight,4,4.29,0.31,0.5,0.16666666666666666,0.3333333333333333,2.5,36,1
Karl Roberson,185.42,187.96,Southpaw,31,Light Heavyweight,7,2.57,0.4,0.5,0.2,0.4,2.5,17,0
Ronnie Lawrence,172.72,172.72,Switch,30,Bantamweight,2,2.78,0.77,0.2,0.3333333333333333,0.0,2.5,9,3
Donald Cerrone,185.42,185.42,Orthodox,39,Welterweight,5,4.41,0.33,1.2,0.3448275862068966,0.3448275862068966,2.5,104,0
Ian Garry,190.5,187.96,Orthodox,24,Welterweight,5,5.5,0.55,0.3,0.5,0.0,2.5,4,2
Uriah Hall,182.88,200.66,Orthodox,37,Middleweight,6,3.23,0.38,0.1,0.8,0.0,2.5,42,0
Jessica Eye,167.64,167.64,Orthodox,35,Women's Flyweight,4,3.86,0.4,0.5,0.2,0.0,2.5,45,0
Alan Baudot,190.5,200.66,Orthodox,34,Heavyweight,8,5.36,0.0,0.0,0.0,0.0,2.5,6,0
Raulian Paiva,172.72,175.26,Orthodox,26,Bantamweight,2,4.14,0.23,0.2,0.25,0.0,2.5,16,0
Tony Kelley,175.26,177.8,Switch,35,Bantamweight,2,5.55,0.0,1.4,0.5,0.0,2.5,8,2
Danny Chavez,172.72,170.18,Orthodox,35,Featherweight,3,2.86,0.6,0.0,0.0,0.0,2.5,9,0
Gloria de Paula,165.1,170.18,Orthodox,27,Women's Strawweight,4,4.89,0.37,0.5,0.0,0.0,2.5,10,1
Eddie Wineland,170.18,175.26,Orthodox,37,Bantamweight,2,3.4,0.33,0.1,0.7272727272727273,0.0,2.5,49,0
Deron Winn,167.64,177.8,Orthodox,33,Middleweight,6,4.55,0.52,0.0,0.0,0.0,2.5,12,1
Joanna Jedrzejczyk,167.64,165.1,Orthodox,34,Women's Strawweight,4,6.28,0.62,0.1,0.2,0.0,2.5,55,0
Ramazan Emeev,177.8,193.04,Southpaw,35,Welterweight,5,2.53,0.29,0.7,0.0,0.0,2.5,21,0
Poliana Botelho,172.72,170.18,Orthodox,33,Women's Flyweight,4,2.9,0.57,0.0,0.3333333333333333,0.0,2.5,14,0
Zarrukh Adashev,165.1,165.1,Southpaw,29,Flyweight,1,3.65,0.0,0.5,0.0,0.0,2.5,7,1
Askar Mozharov,190.5,187.96,Orthodox,27,Light Heavyweight,7,0.43,0.0,0.0,0.0,0.0,2.5,0,0
Felice Herrig,162.56,165.1,Orthodox,37,Women's Strawweight,4,3.84,0.28,0.8,0.0,0.4,2.5,22,0
Alex Da Silva,172.72,185.42,Orthodox,26,Lightweight,4,2.14,0.43,0.3,0.0,0.0,2.5,8,0
Niklas Stolze,185.42,187.96,Switch,29,Lightweight,4,2.12,1.0,0.7,0.0,0.0,2.5,4,0
Jeff Molina,167.64,175.26,Orthodox,24,Flyweight,1,7.25,0.0,0.0,0.3333333333333333,0.0,2.5,8,3
Andreas Michailidis,182.88,193.04,Orthodox,33,Welterweight,5,2.9,0.27,0.0,0.0,0.0,2.5,6,0
Felipe Colares,172.72,175.26,Orthodox,28,Featherweight,3,2.17,0.24,0.5,0.0,0.0,2.5,15,0
Louis Smolka,175.26,172.72,Orthodox,30,Bantamweight,2,4.67,0.35,1.8,0.5,0.25,2.5,34,0
Frank Camacho,177.8,185.42,Orthodox,32,Lightweight,4,6.56,0.31,0.0,0.5,0.0,2.5,15,0
Alan Patrick,180.34,187.96,Southpaw,38,Lightweight,4,1.82,0.33,0.3,0.2,0.0,2.5,23,0
Tristan Connelly,177.8,172.72,Orthodox,36,Featherweight,3,3.31,0.14,0.3,0.0,0.0,2.5,6,0
Gina Mazany,167.64,172.72,Southpaw,33,Women's Flyweight,4,3.73,0.52,0.2,0.5,0.0,2.5,14,0
Sergey Khandozhko,185.42,187.96,Orthodox,29,Welterweight,5,3.41,0.28,0.0,0.0,0.0,2.5,6,0
Ike Villanueva,185.42,185.42,Orthodox,38,Light Heavyweight,7,3.66,0.5,0.0,1.0,0.0,2.5,8,0
Cameron Else,175.26,180.34,Switch,34,Bantamweight,2,1.99,0.0,0.0,0.0,0.0,2.5,2,0
Dean Barry,177.8,182.88,Orthodox,29,Welterweight,5,9.31,0.0,0.0,0.0,0.0,2.5,0,0
TJ Laramie,167.64,167.64,Orthodox,24,Featherweight,3,1.49,0.33,0.0,1.0,0.0,2.5,2,0
Brandon Jenkins,182.88,180.34,Switch,30,Lightweight,4,2.93,0.0,0.0,0.0,0.0,2.5,3,0
Kevin Croom,180.34,185.42,Orthodox,34,Bantamweight,2,2.65,0.05,0.5,0.0,0.0,2.5,7,0
Tecia Torres,154.94,152.4,Orthodox,32,Women's Strawweight,4,4.78,0.14,0.1,0.1111111111111111,0.1111111111111111,2.5,39,3
Aspen Ladd,167.64,167.64,Orthodox,27,Women's Bantamweight,4,3.78,0.47,0.6,0.75,0.0,2.5,15,0
Kay Hansen,157.48,160.02,Orthodox,22,Women's Strawweight,4,3.01,0.22,0.8,0.0,1.0,2.5,9,0
Askar Askarov,167.64,170.18,Orthodox,29,Flyweight,1,3.05,0.24,0.4,0.0,0.0,2.5,12,3
Sara McMann,167.64,167.64,Orthodox,41,Women's Bantamweight,4,2.26,0.65,0.5,0.1,0.3,2.5,37,0
Aliaskhab Khizriev,175.26,187.96,Southpaw,31,Middleweight,6,6.01,0.6,3.8,0.0,1.0,2.5,1,1
Luis Saldana,180.34,185.42,Orthodox,31,Featherweight,3,5.16,0.17,0.2,0.5,0.0,2.5,9,0
Bruno Souza,177.8,177.8,Orthodox,26,Featherweight,3,3.73,0.16,0.0,0.0,0.0,2.5,3,0
Kazula Vargas,172.72,180.34,Southpaw,36,Lightweight,4,3.65,0.25,0.4,0.0,0.0,2.5,7,1
Mike Grundy,170.18,182.88,Orthodox,35,Featherweight,3,2.09,0.28,0.4,1.0,0.0,2.5,8,0
Timur Valiev,167.64,170.18,Orthodox,32,Bantamweight,2,5.19,0.4,0.3,0.0,0.0,2.5,8,2
Marlon Moraes,167.64,170.18,Orthodox,33,Bantamweight,2,3.37,0.41,0.3,0.4,0.2,2.5,20,0
Sabina Mazo,170.18,177.8,Orthodox,24,Women's Flyweight,4,6.1,0.8,0.2,0.0,0.3333333333333333,2.5,18,0
Kris Moutinho,170.18,172.72,Southpaw,29,Bantamweight,2,4.86,0.0,0.0,0.0,0.0,2.5,3,0
Alex Oliveira,180.34,193.04,Orthodox,34,Welterweight,5,2.99,0.38,0.6,0.36363636363636365,0.2727272727272727,2.5,47,0
Greg Hardy,195.58,203.2,Orthodox,33,Heavyweight,8,4.79,0.33,0.0,0.8333333333333334,0.0,2.5,20,0
Devonte Smith,175.26,193.04,Orthodox,28,Lightweight,4,4.55,0.25,0.3,1.0,0.0,2.5,8,0
Alejandro Perez,167.64,170.18,Orthodox,32,Featherweight,3,3.45,0.22,0.3,0.375,0.125,2.5,27,1
Micheal Gillmore,180.34,182.88,Orthodox,34,Welterweight,5,2.04,0.0,0.0,0.0,0.0,2.5,3,0
Chas Skelly,180.34,182.88,Orthodox,36,Featherweight,3,2.01,0.34,2.3,0.14285714285714285,0.5714285714285714,2.5,25,1
Mark Striegl,172.72,177.8,Southpaw,33,Featherweight,3,1.4,0.0,0.0,0.0,0.0,2.5,1,0
Jesse Strader,170.18,177.8,Orthodox,30,Bantamweight,2,5.03,0.57,0.0,0.0,0.0,2.5,1,0
Roxanne Modafferi,170.18,175.26,Orthodox,39,Women's Flyweight,4,3.35,0.23,0.1,0.25,0.0,2.5,38,0
Fabio Cherant,185.42,187.96,Southpaw,27,Light Heavyweight,7,1.35,0.0,0.0,0.0,0.0,2.5,4,0
Alexis Davis,167.64,172.72,Orthodox,37,Women's Bantamweight,4,4.63,0.44,0.7,0.1111111111111111,0.1111111111111111,2.5,43,0
Danilo Marques,198.12,195.58,Orthodox,36,Light Heavyweight,7,1.44,0.28,0.8,0.0,0.5,2.5,8,0
Francis Ngannou,193.04,210.82,Orthodox,35,Heavyweight,8,2.33,0.62,0.3,0.9090909090909091,0.09090909090909091,2.5,22,5
Rogerio Bontorin,165.1,170.18,Orthodox,29,Flyweight,1,2.63,0.6,1.0,0.3333333333333333,0.3333333333333333,2.5,13,0
Dakota Bush,177.8,185.42,Orthodox,27,Lightweight,4,2.77,0.33,0.0,0.0,0.0,2.5,3,0
Sijara Eubanks,162.56,170.18,Orthodox,36,Women's Flyweight,4,4.3,0.44,0.3,0.2,0.0,2.5,25,1
Andre Ewell,172.72,190.5,Southpaw,33,Featherweight,3,4.28,0.75,0.1,0.0,0.0,2.5,23,0
Matt Sayles,170.18,172.72,Orthodox,27,Lightweight,4,4.83,0.16,0.7,0.5,0.5,2.5,8,0
Ryan Hall,177.8,177.8,Southpaw,36,Featherweight,3,2.38,0.09,2.2,0.0,0.25,2.5,11,0
Maki Pitolo,177.8,190.5,Orthodox,31,Middleweight,6,4.1,0.52,0.8,1.0,0.0,2.5,13,0
Mallory Martin,162.56,160.02,Orthodox,27,Women's Strawweight,4,4.42,0.43,0.3,0.0,0.5,2.5,8,0
Chris Gruetzemacher,172.72,172.72,Orthodox,35,Lightweight,4,6.18,0.5,0.0,0.5,0.0,2.5,15,1
Sean Soriano,175.26,177.8,Orthodox,32,Featherweight,3,3.18,0.55,0.0,0.0,0.0,2.5,10,0
Ben Rothwell,193.04,198.12,Orthodox,40,Heavyweight,8,3.71,0.34,0.4,0.5625,0.1875,2.5,53,1
Felicia Spencer,167.64,172.72,Orthodox,30,Women's Featherweight,4,3.21,0.18,0.2,0.5,0.5,2.5,13,0
Leah Letson,170.18,180.34,Southpaw,29,Women's Featherweight,4,3.06,0.5,0.0,0.0,0.0,2.5,3,1
Collin Anglin,175.26,180.34,Orthodox,28,Featherweight,3,4.59,0.66,0.0,0.0,0.0,2.5,5,0
Liana Jojua,162.56,157.48,Orthodox,26,Women's Flyweight,4,2.42,0.66,1.3,0.0,1.0,2.5,5,0
Al Iaquinta,177.8,177.8,Orthodox,34,Lightweight,4,4.06,0.18,0.2,0.4444444444444444,0.0,2.5,41,0
Jordan Williams,185.42,190.5,Southpaw,31,Welterweight,5,5.83,0.5,0.0,1.0,0.0,2.5,11,0
Gian Villante,190.5,193.04,Orthodox,36,Heavyweight,8,4.38,0.23,0.0,0.5,0.0,2.5,55,0
John Allan,185.42,190.5,Orthodox,28,Light Heavyweight,7,3.56,0.71,0.8,0.0,0.0,2.5,8,0
Shamil Gamzatov,187.96,193.04,Orthodox,31,Light Heavyweight,7,5.35,0.0,0.0,0.0,0.0,2.5,3,1
Hu Yaozong,190.5,182.88,Orthodox,26,Middleweight,6,3.35,0.0,0.4,0.0,0.0,2.5,5,0
